"HAUS_SneakyLeak_C_R13a","Sneaky Leak","Easy groove, think early U2","R13a0101"
"HAUS_TheBarrel_Em_R13a","The Barrel","When its so hot outside all you wanna do is sit on the porch and drink sweet tea","R13a0421"
"HAUS_RockItaly_Am_R13a","Rock Italy","Straight forward rock","R13a0641"
"HAUS_Hotplay_Db_R13a","Hotplay","Chugging with a major echo guitar solo","R13a0691"
"HAUS_Riffing_Em_R13a","Riffing","Funk rockin' 70's rock groove with a good solo","R13a0681"
"HAUS_OpeningPlain_C_R13a","Opening Plain","Sounds like everyone is gonna start singing along any second!","R13a0671"
"HAUS_Respects_Cm_R13a","Respects","Chuggin guitar on the bottom, Ethereal guitar on top","R13a0761"
"HAUS_LookingDown_Dm_R13a","Looking Down","A solid, rocking guitar romp with a touch of psychedelic involved","R13a0751"
"HAUS_SweetShuffle_Gm_R13a","Sweet Shuffle","Swinging rock and roll with a 70's synth melody","R13a0721"
"HAUS_OnTheWall_A_R13a","On The Wall","Breakneck acoustic guitar and drums with electric solo and bleepy synths","R13a0711"
"HAUS_WhiteTiger_D_R13a","White Tiger","Distorted and rockin' yet still melodic and groovy","R13a0801"
"HAUS_Stripes_Am_R13a","Stripes","Groovy and rockin classic 70's groove where the bass and guitar are playing the same lick","R13a0791"
"HAUS_JimiJam_Em_R13a","Jimi Jam","Bluesy and aggressive","R13a0861"
"HAUS_Phishing_Am_R13a","Phishing","Not to be confused with a certain jam band from Vermont. This jam rocks!","R13a0881"
"HAUS_TheWayBack_Am_R13a","The Way Back","Smirk and feel confident","R13a0991"
"HAUS_Shopping_Em_R13a","Shopping","Chill, Vibey, New Wave Synth Pop","R13a1041"
"HAUS_Raise_E_R13a","Raise","Rock through and through","R13a1081"
"HAUS_Scavenger_Em_R13a","Scavenger","Let the good times roll","R13a1091"
"HAUS_MorningHustle_Em_R13a","Morning Hustle","Driving rock and roll with organ stabs","R13a1491"
"HAUS_Hollaring_Am_R13a","Hollaring","Driving rock and roll","R13a1521"
"HAUS_Quantifying_Cm_R13a","Quantifying","Driving Rock","R13a1531"
"HAUS_HoldAndBehold_Dm_R13a","Hold And Behold","Spooky Electronica","R13a1551"
"HAUS_Picking_Em_R13a","Picking","DRIVING, GROOVY ROCK","R13a1561"
"HAUS_RightThere_Am_R13a","Right There","Grinding investigating rock","R13a1581"
"HAUS_TakingTime_Gm_R13a","Taking Time","Driving rock","R13a1661"
"HAUS_TheBigE_Em_R13a","The Big E","Grinding investigating rock","R13a1591"
"HAUS_Thunder_A_R13a","Thunder","Driving rock and Roll","R13a1601"
"HAUS_TinyStorm_Dm_R13a","Tiny Storm","Driving Rock and Roll","R13a1611"
"HAUS_UnderTheDust_E_R13a","Under The Dust","Grinding, Driving Rock","R13a1621"
"HAUS_Weeding_Am_R13a","Weeding","Driving Rock and Roll","R13a1631"
"HAUS_OverUnder_E_R13a","Over Under","Groovy, Dark Driving rock with distorted bass","R13a1691"
"HAUS_Weathering_Gm_R13a","Weathering","Driving rock with a big beat","R13a1701"
"HAUS_InTheShed_Gm_R13a","In The Shed","Driving and psychedelic with big, bad drums","R13a1711"
"HAUS_Tarnished_B_R13a","Tarnished","Groovy swingin' tune with some blues thrown in for good measure","R13a1721"
"HAUS_ToThePeak_Em_R13a","To The Peak","Aggressive Driving rock","R13a1731"
"HAUS_LastMinute_Am_R13a","Last Minute","Grinding and driving","R13a1751"
"HAUS_InTown_D_R13a","In Town","Driving rock and roll","R13a1761"
"HAUS_Independence_G_R13a","Independence","Gritty, acidy and driving","R13a1781"
"HAUS_NotHandy_Em_R13a","Not Handy","Grinding and driving","R13a1791"
"HAUS_SlidingScale_Em_R13a","Sliding Scale","Groovy and rockin","R13a1801"
"HAUS_WaxDisaster_Dm_R13a","Wax Disaster","Acid in your face, blistering guitars over grinding distorted bass and funky druns","R13a1811"
"HAUS_ItsAPDay_B_R13a","Its A P Day","Hard, Driving Rock","R13a1831"
"HAUS_LoveAndDestroy_Em_R13a","Love And Destroy","Hard Driving","R13a1841"
"HAUS_PatchingUp_Am_R13a","Patching Up","Grinding Rock and Roll","R13a1861"
"HAUS_NoProblems_Em_R13a","No Problems","Acoustic Driving Rock","R13a1901"
"HAUS_SittingStill_B_R13a","Sitting Still","Slow paced, suspenseful and unsettling.","R13a1911"
"HAUS_StompingGround_Em_R13a","Stomping Ground","Funky Investigation rock","R13a1921"
"HAUS_WhileYouCan_A_R13a","While You Can","Acoustic with a touch of tension to it","R13a1931"
"HAUS_InTheWay_G_R13a","In The Way","Crunchy Driving rock","R13a1941"
"HAUS_LateToTheParty_Em_R13a","Late To The Party","Chill out Investigation music","R13a1951"
"HAUS_NewTiles_D_R13a","New Tiles","At the corner of Dirty and grungy","R13a1961"
"HAUS_RallyUp_D_R13a","Rally Up","Funky, groovy and dirty","R13a1971"
"HAUS_Really_Em_R13a","Really","Earnest and Reflective.","R13a1981"
"HAUS_ShortStay_Em_R13a","Short Stay","Grinding and funky driving rock","R13a2021"
"HAUS_UnderTheHood_Em_R13a","Under The Hood","Funky driving rock","R13a2031"
"HAUS_Lurking_D_R13a","Lurking","At the corner of Dark and Defiant","R13a2091"
"HAUS_Impressive_G_R13a","Impressive","Brash and in your face","R13a2121"
"HAUS_KindSir_Em_R13a","Kind Sir","Dark and driving with good feedback","R13a2131"
"HAUS_LazySearch_Am_R13a","Lazy Search","Dark, defiant yet ambient rock","R13a2141"
"HAUS_Nesting_Em_R13a","Nesting","Grinding rock and Roll","R13a2151"
"HAUS_TwoFer_Am_R13a","Two Fer","Distorted bass and drums","R13a2161"
"HAUS_MakingOf_Am_R13a","Making Of","Grinding and Groovy","R13a2201"
"HAUS_Unique_A_R13a","Unique","Slamming Ambience, that's right figure THAT one out!","R13a2221"
"HAUS_PhysicalCard_Em_R13a","Physical Card","Deep Dish driving rock","R13a2231"
"HAUS_RollingOn_Em_R13a","Rolling On","Dark and groovy","R13a2241"
"HAUS_Nonstop_Em_R13a","Nonstop","Driving aggressive bass","R13a2261"
"HAUS_StayinFocused_Am_R13a","Stayin Focused","Classic Nile Rodgers","R13a2281"
"HAUS_ThursdayFever_Dm_R13a","Thursday Fever","At the corner of Disco and the 80's","R13a2291"
"HAUS_RainingOnTheDiscoQueen_Bb_R13a","Raining On The Disco Queen","Tight disco track","R13a2321"
"HAUS_SummersNeverOver_Gm_R13a","Summers Never Over","At the corner of Disco and New Wave","R13a2331"
"HAUS_UnderTheDiscoSky_Em_R13a","Under The Disco Sky","Classic Disco","R13a2341"
"HAUS_YouMeAndForever_Gm_R13a","You Me And Forever","Disco baby!","R13a2351"
"HAUS_OnTheCaseII_Bm_R13a","On The Case II","Classic Disco","R13a2371"
"HAUS_PilingOnTheMiles_Em_R13a","Piling On The Miles","Driving and Grinding","R13a1991"
"HAUS_QuickAndPainless_G_R13a","Quick And Painless","Driving way too fast","R13a2001"
"HAUS_Investigated_Am_R13a","Investigated","Groovy and Tense","R13a2381"
"HAUS_WhereWhat_Em_R13a","Where What","Mysterious Alt soundtrack","R13a2391"
"HAUS_JustLooking_Fm_R13a","Just Looking","Mysterious investigation","R13a2411"
"HAUS_Wheredini_Bm_R13a","Wheredini","Funky and quirky investigation music","R13a2421"
"HAUS_RubberSoul_Dm_R13a","Rubber Soul","Brown Chicken Brown Cow","R13a4521"
"HAUS_LetsHugItOut_C_R13a","Lets Hug It Out","Smooth and Sleazy","R13a4581"
"HAUS_HustleBustle_Am_R13a","Hustle Bustle","Dark and tense with a low marimba melody that give it an international flair","R13a4601"
"HAUS_LongAwaited_Am_R13a","Long Awaited","Very fast track driven by rapid-fire guitar echo and muted drums","R13a4611"
"HAUS_LowRumble_Em_R13a","Low Rumble","Dark string drones with an electronic pulse","R13a4621"
"HAUS_SlowAndSteady_Dm_R13a","Slow And Steady","Drums with interesting gates and filters dominate","R13a4631"
"HAUS_StayWithUs_Cm_R13a","Stay With Us","Dark string bass urgency over percussion. Later a bass clarinet joins the HELL","R13a4641"
"HAUS_SlowCreep_Dm_R13a","Slow Creep","Muted timpani over undulating filtered synths","R13a4661"
"HAUS_StuckUnderground_Am_R13a","Stuck Underground","Quite a fast paced dark and ominous electronica track that keeps you on the edge of your seat, biting your nails and wondering how it's going to end.","R13a4711"
"HAUS_IntenseSense_Am_R13a","Intense Sense","Sounds like someone chasing an experiment gone wrong in a Bio Lab and kind of doing the conga at the same time! A percussion fuelled cue with a drone and electronic elements.","R13a4761"
"HAUS_LostIt_Dm_R13a","Lost It","Orchestral tension track with epic, big percussion.","R13a4771"
"HAUS_NotTooBad_Dm_R13a","Not Too Bad","A mysterious tension track with an interesting bass line and a catchy melodic riff.","R13a4781"
"HAUS_QuickTurnaround_Em_R13a","Quick Turnaround","A tense, fast paced track with percussion and a driving bass line creating mystery, drama and suspense.","R13a4791"
"HAUS_Ringers_Am_R13a","Ringers","A dark and eerie tension soundtrack featuring menacing percussion, strings, and electronic elements.","R13a4801"
"HAUS_RoamingTheHalls_Am_R13a","Roaming The Halls","A fast paced tension track featuring a pulsing bass and a dramatic snare, alongside strings and electronic elements.","R13a4811"
"HAUS_PlumberJam_Am_R13a","Plumber Jam","Sexy and dark","R13a2461"
"HAUS_Raccooning_Dm_R13a","Raccooning","Driving funky rocker","R13a2471"
"HAUS_StateChamp_Dbm_R13a","State Champ","Funky and groovy","R13a2481"
"HAUS_RoomWithAView_Am_R13a","Room With A View","Nervous Electronica in a sort of loop form","R13a4821"
"HAUS_RushingUp_Dm_R13a","Rushing Up","Mid 80's orchestral tension","R13a4841"
"HAUS_YetAgain_Em_R13a","Yet Again","Dark and edgy electronica with a moody ominous undertone and a tense feeling throughout.","R13a4851"
"HAUS_SecondThoughts_Am_R13a","Second Thoughts","A suspenseful electronic tension track with a slight ethnic-feel to the groove.","R13a4881"
"HAUS_HonorableMan_Am_R13a","Honorable Man","Fast, Grinding and Heavy Garage Rock","R13a4971"
"HAUS_OnStrike_E_R13a","On Strike","Grungy, Confident and Hard Rockin'","R13a4981"
"HAUS_Worried_Am_R13a","Worried","A fast paced tension track with percussion and pizzicato strings.","R13a4911"
"HAUS_Unnecessary_Dm_R13a","Unnecessary","A weirdly intriguing tension track.","R13a4991"
"HAUS_TopOfTheWorld_Em_R13a","Top Of The World","Tense, Edgy Garage Rock Track","R13a6911"
"HAUS_InformationOverload_Em_R13a","Information Overload","Fast, Edgy, Loud Garage Rock Track","R13a5021"
"HAUS_WalkThrough_Am_R13a","Walk Through","Tense action drums with a pulsing synth that adds strings in the second half","R13a5031"
"HAUS_MiddleOfIt_Am_R13a","Middle Of It","Dark and mysterious.","R13a5051"
"HAUS_Shoker_Am_R13a","Shoker","Edgy, Dark and tense, with some sci-fi elements.","R13a5061"
"HAUS_StoryLine_Cm_R13a","Story Line","Tension track with a drone and lots of sound design. A sustained string riff is added from the middle onwards.","R13a5071"
"HAUS_TopFlags_Dm_R13a","Top Flags","A medium paced tension track with steady percussion and a mysterious bass line riff.","R13a5081"
"HAUS_MessOfGlass_E_R13a","Mess Of Glass","Groovy investigation music","R13a2491"
"HAUS_OhYeah_C_R13a","Oh Yeah","Groovin’ and spookin’ with ambient wah-wah guitar","R13a2501"
"HAUS_PickUpMan_Am_R13a","Pick Up Man","Driving funky rock","R13a2511"
"HAUS_Purging_Am_R13a","Purging","Mysterious ...whats' goin on in here?","R13a2571"
"HAUS_ThereItIs_Gm_R13a","There It Is","Tense, mysterious, yet sexy","R13a2581"
"HAUS_UnderTheCorner_Am_R13a","Under The Corner","Tense investigation music, groovy","R13a2591"
"HAUS_Motion_F_R13a","Motion","Driving and funky","R13a2641"
"HAUS_LikeARaccoon_A_R13a","Like A Raccoon","Dark and groovy, investigation music","R13a2621"
"HAUS_HowIsItDone_G_R13a","How Is It Done","Slightly mysterious and funky tune with organ, investigation music","R13a2611"
"HAUS_MisteryTrain_Am_R13a","Mistery Train","Fast paced dramatic tension track with a groovy drum pattern and lots of eerie sound design.","R13a5111"
"HAUS_NorthB_Dm_R13a","NorthB","Tense and mysterious with eerie electronic elements and big percussion.","R13a5121"
"HAUS_StrangerDanger_Cm_R13a","Stranger Danger","Percussion based tension track with some electronic melodic elements.","R13a5131"
"HAUS_ToTheFront_Gm_R13a","To The Front","Eerie Sci Fi based tension track.","R13a5141"
"HAUS_TellHer_Dm_R13a","Tell Her","Electronica based tension track with heavy percussion. As the cue develops the music becomes more elaborate with the addition of a mysterious melodic line around half way through.","R13a5161"
"HAUS_InspectionReport_Cm_R13a","Inspection Report","A combination of orchestral sounds with electronic elements.  The first half of the track is electronica based however in the second half we have the addition of tremolo strings.","R13a5171"
"HAUS_SecondOpinion_Dm_R13a","Second Opinion","Mysterious, with lots of Sci-Fi inspired sounds and suspenseful percussion.","R13a5181"
"HAUS_SummersEnd_Am_R13a","Summers End","Fast paced tension track with an urgent, mysterious feel.","R13a5191"
"HAUS_TemporaryDigs_Dm_R13a","Temporary Digs","Fast paced, dark, and mysterious with electronic sounds and electric guitars.","R13a5201"
"HAUS_HugeCypress_Cm_R13a","Huge Cypress","A dark tension track with eerie sound design and suspenseful electronic sounds.","R13a5271"
"HAUS_InTheWater_Dm_R13a","In The Water","A suspenseful tension track with a combination of orchestral sounds and electronic elements.","R13a5281"
"HAUS_LastMinute2_Dm_R13a","Last Minute 2","Dramatic tension track with a combination of orchestral elements and electronic sounds that create suspense and mystery.","R13a5291"
"HAUS_LostCharge_Am_R13a","Lost Charge","Dark and Mysterious with a nervous energy.","R13a5301"
"HAUS_Lunar_Em_R13a","Lunar","Urgent feeling tension track with pizzicato strings alongside electronic elements and percussion.","R13a5311"
"HAUS_TheArtOfWorry_Am_R13a","The Art Of Worry","A slow and slightly melancholic tension track with piano chords alongside distorted percussion and a pulsing bass line.","R13a5321"
"HAUS_Unstable_Em_R13a","Unstable","Pulsating bass sounds create suspense and mystery. As the track progresses electric guitars and more electronic elements are added to enhance the element of suspense.","R13a5331"
"HAUS_VeryClose_Am_R13a","Very Close","Fast paced tension track with electronic elements and a driving bass drum.","R13a5341"
"HAUS_WatchYourStep_Dm_R13a","Watch Your Step","Fast paced Sci Fi tension track with a strong bass drum and electronic elements.","R13a5351"
"HAUS_RingTheAlarm_Am_R13a","Ring The Alarm","Fast paced with urgent percussion and electronic elements.","R13a5011"
"HAUS_DelayedAgain_D_R13a","Delayed Again","Fast paced tension track with an urgent feel.","R13a5361"
"HAUS_DullMoment_Em_R13a","Dull Moment","Mysterious and dark tension track with strings, percussion and electronic elements.","R13a5371"
"HAUS_RabbitHole_Dm_R13a","Rabbit Hole","Suspenseful with some eerie sound design elements and dark sounding drones.  ","R13a5381"
"HAUS_Overdue_Am_R13a","Overdue","Fast paced tension track with electonic sounds.","R13a5391"
"HAUS_PickyChoosers_Cm_R13a","Picky Choosers","An orchestral tension track featuring solo low brass, tremolo strings and percussion. ","R13a5401"
"HAUS_ReversePsy_Dm_R13a","Reverse Psy","Dark and mysterious tension track with percussion and electronic sounds. ","R13a5411"
"HAUS_Suspicion_Dm_R13a","Suspicion","Short accented strings over percussion and electronic elements. ","R13a5421"
"HAUS_TheMountain_Cm_R13a","The Mountain","Suspenseful fast paced tension track with accented low strings and electronic sounds. ","R13a5431"
"HAUS_TheWayHome_Am_R13a","The Way Home","Fast paced tension track with a driving bass drum combined with electronic sounds. ","R13a5441"
"HAUS_WalkingThrough_Am_R13a","Walking Through","Dark and Suspenseful. ","R13a5451"
"HAUS_WithoutADoubt_G_R13a","Without A Doubt","Quirky and confident with tuba.","R13a4671"
"HAUS_Imposters_Am_R13a","Imposters","What drinking a really cold beer and smoking cigars in Cuba would sound like.","R13a4701"
"HAUS_Soundscapes_Am_R13a","Soundscapes","Tense and Mysterious with short, accented strings and electronic elements.","R13a5481"
"HAUS_LowAndSlow_Am_R13a","Low And Slow","Slow and suspenseful with electronic elements and the addition of short accented strings in the second half of the track.","R13a5511"
"HAUS_ToughSounds_Dm_R13a","Tough Sounds","A fast paced tension track with a cello melody over a combination of orchestral and electronic elements.","R13a5521"
"HAUS_UglyPadding_Cm_R13a","Ugly Padding","Dark and mysterious with an urgent feel.","R13a5531"
"HAUS_SmellOfCheer_Dm_R13a","Smell Of Cheer","pizzicato strings, suspenseful percussion and electronic elements.","R13a5551"
"HAUS_TippingPoint_Cm_R13a","Tipping Point","suspenseful percussion combined with strings and electronic elements.","R13a5561"
"HAUS_PointofEntry_Am_R13a","Point of Entry","Dark and mysterious but with a slightly groovy feel.","R13a5591"
"HAUS_Organs_Cm_R13a","Organs","Tense with organ pads and strings","R13a3601"
"HAUS_LarryDown_Gm_R13a","Larry Down","Driving rock with matching guitar and bass line","R13a3651"
"HAUS_NeverALull_Em_R13a","Never A Lull","Rocking and Rolling along","R13a3661"
"HAUS_ShouldNot_Am_R13a","Should Not","Mercato string melody under high silky strings","R13a3681"
"HAUS_SkyLimit_Dm_R13a","Sky Limit","Harpsichord tension, yeah, that's what I said!","R13a3691"
"HAUS_WaitingTime_Am_R13a","Waiting Time","Positive, Upbeat, Easy Listening With A Country Rock Vibe","R13a3711"
"HAUS_Werkin_Dm_R13a","Werkin","Pizzicato strings with an analog synth bass gives an almost hip hop quality","R13a3721"
"HAUS_YearsOfLight_Dm_R13a","Years Of Light","Pizzicato strings and upright bass adding distorted guitar in part 2","R13a3731"
"HAUS_OuterSpace_Cm_R13a","Outer Space","At the corner or drama and kitschy: theramin and angry brass","R13a3671"
"HAUS_TheFrom_Am_R13a","The From","Ominous and kitschy","R13a3701"
"HAUS_LurkingParking_Em_R13a","Lurking Parking","Groovy rocker","R13a3801"
"HAUS_HowBright_Am_R13a","How Bright","Deep Dark and tense. with a lit plucky thing on top","R13a3821"
"HAUS_NoneAround_Dm_R13a","None Around","Classic Plucky lite tension","R13a3851"
"HAUS_PoetryInTheSky_A_R13a","Poetry In The Sky","Rockin and shufflin","R13a3861"
"HAUS_PowerTower_Em_R13a","Power Tower","Frantic and nervous ROCK tension","R13a3871"
"HAUS_StagingHigh_D_R13a","Staging High","Straight  ahead American Rocker","R13a3881"
"HAUS_JugglingMatch_Dm_R13a","Juggling Match","Dark low end with noises and Pizz Strings","R13a3911"
"HAUS_Migrations_Dm_R13a","Migrations","Driving rock with a synth bass","R13a3921"
"HAUS_OpenToo_Am_R13a","Open Too","Dark tension with muted drums and lo strings","R13a3931"
"HAUS_Sluggishity_Am_R13a","Sluggishity","Driving rock with electric piano","R13a3941"
"HAUS_UpInArms_Dm_R13a","Up In Arms","Gritty Cello and Organ","R13a3951"
"HAUS_RaggedyRag_Am_R13a","Raggedy Rag","Mainly driven by Trombone and piano, but then a quirky guitar comes in and takes over","R13a3971"
"HAUS_UnlearningLife_G_R13a","Unlearning Life","Clopyy and fun with low brass and dirty guitars","R13a3981"
